mirabest_filename,mirabest_split,mirabest_ra,mirabest_dec,mirabest_label,crumb_filename,crumb_split,crumb_ra,crumb_dec,crumb_label,coord_offset_deg,pixel_mean_abs_diff,labels_agree
./MiraBest_data/200_228.561+023.452_0.0876_0031.73.png,train,228.561,23.452,200,./CombinedCat/PNG/Scaled_Final/228.561_+023.452.png,train,228.561,23.452,FRI,0.0,0.005333,False
./MiraBest_data/200_238.280+019.906_0.2103_0011.00.png,train,238.28,19.906,200,./CombinedCat/PNG/Scaled_Final/238.280_+019.906.png,test,238.28,19.906,FRII,0.0,0.000711,True
./MiraBest_data/200_146.161+064.196_0.1350_0063.72.png,train,146.161,64.196,200,./CombinedCat/PNG/Scaled_Final/146.161_+064.196.png,train,146.161,64.196,FRII,0.0,0.003911,True
./MiraBest_data/200_197.355+016.463_0.1817_0011.43.png,train,197.355,16.463,200,./CombinedCat/PNG/Scaled_Final/197.355_+016.463.png,train,197.355,16.463,FRII,0.0,0.000178,True
./MiraBest_data/200_196.690+046.559_0.2184_0008.26.png,train,196.69,46.559,200,./CombinedCat/PNG/Scaled_Final/196.690_+046.559.png,train,196.69,46.559,FRII,0.0,0.001378,True
./MiraBest_data/200_192.271+023.920_0.2810_0028.03.png,train,192.271,23.92,200,./CombinedCat/PNG/Scaled_Final/192.271_+023.920.png,train,192.271,23.92,FRII,0.0,0.0056,True
./MiraBest_data/200_329.381+000.633_0.3907_0065.80.png,train,329.381,0.633,200,./CombinedCat/PNG/Scaled_Final/329.381_+000.633.png,test,329.381,0.633,FRI,0.0,0.000133,False
./MiraBest_data/200_230.205+046.025_0.2699_0022.33.png,train,230.205,46.025,200,./CombinedCat/PNG/Scaled_Final/230.205_+046.025.png,train,230.205,46.025,FRI,0.0,0.003156,False
./MiraBest_data/200_209.670+023.762_0.3248_0013.06.png,train,209.67,23.762,200,./CombinedCat/PNG/Scaled_Final/209.670_+023.762.png,train,209.67,23.762,FRII,0.0,0.006889,True
./MiraBest_data/200_168.986+017.601_0.3126_0031.61.png,train,168.986,17.601,200,./CombinedCat/PNG/Scaled_Final/168.986_+017.601.png,train,168.986,17.601,FRII,0.0,0.001111,True
./MiraBest_data/200_334.678-009.361_0.1864_0061.39.png,train,334.678,-9.361,200,./CombinedCat/PNG/Scaled_Final/334.678_-009.361.png,test,334.678,-9.361,FRII,0.0,0.013689,True
./MiraBest_data/200_150.661+012.018_0.2633_0016.53.png,train,150.661,12.018,200,./CombinedCat/PNG/Scaled_Final/150.661_+012.018.png,train,150.661,12.018,FRII,0.0,0.002933,True
./MiraBest_data/200_157.953+022.875_0.3158_0031.41.png,train,157.953,22.875,200,./CombinedCat/PNG/Scaled_Final/157.953_+022.875.png,train,157.953,22.875,FRII,0.0,0.011511,True
./MiraBest_data/200_202.700+022.002_0.1893_0010.37.png,train,202.7,22.002,200,./CombinedCat/PNG/Scaled_Final/202.700_+022.002.png,train,202.7,22.002,FRII,0.0,0.001689,True
./MiraBest_data/200_162.719+040.014_0.1295_0162.12.png,train,162.719,40.014,200,./CombinedCat/PNG/Scaled_Final/162.719_+040.014.png,train,162.719,40.014,FRII,0.0,0.012711,True
./MiraBest_data/100_254.451+027.423_0.1658_0105.56.png,train,254.451,27.423,100,./CombinedCat/PNG/Scaled_Final/254.451_+027.423.png,test,254.451,27.423,FRII,0.0,0.008,False
./MiraBest_data/100_149.507+028.860_0.1336_0038.43.png,train,149.507,28.86,100,./CombinedCat/PNG/Scaled_Final/149.507_+028.860.png,train,149.507,28.86,FRI,0.0,0.005422,True
./MiraBest_data/100_162.338-000.668_0.0387_0087.16.png,train,162.338,-0.668,100,./CombinedCat/PNG/Scaled_Final/162.338_-000.668.png,train,162.338,-0.668,FRI,0.0,0.000756,True
./MiraBest_data/100_131.194+011.915_0.2445_0127.55.png,train,131.194,11.915,100,./CombinedCat/PNG/Scaled_Final/131.194_+011.915.png,train,131.194,11.915,FRI,0.0,0.003867,True
./MiraBest_data/100_227.656+036.825_0.1643_0024.77.png,train,227.656,36.825,100,./CombinedCat/PNG/Scaled_Final/227.656_+036.825.png,train,227.656,36.825,FRII,0.0,0.0016,False
./MiraBest_data/100_172.963+011.262_0.1685_0033.97.png,train,172.963,11.262,100,./CombinedCat/PNG/Scaled_Final/172.963_+011.262.png,train,172.963,11.262,FRI,0.0,0.004978,True
./MiraBest_data/100_236.873+014.949_0.0850_0068.48.png,train,236.873,14.949,100,./CombinedCat/PNG/Scaled_Final/236.873_+014.949.png,test,236.873,14.949,FRII,0.0,0.0016,False
./MiraBest_data/100_158.761+042.930_0.1360_0084.05.png,train,158.761,42.93,100,./CombinedCat/PNG/Scaled_Final/158.761_+042.930.png,train,158.761,42.93,FRI,0.0,0.0068,True
./MiraBest_data/100_175.299+005.735_0.0974_0063.84.png,train,175.299,5.735,100,./CombinedCat/PNG/Scaled_Final/175.299_+005.735.png,train,175.299,5.735,FRI,0.0,0.002044,True
./MiraBest_data/100_167.886+016.439_0.2165_0093.36.png,train,167.886,16.439,100,./CombinedCat/PNG/Scaled_Final/167.886_+016.439.png,train,167.886,16.439,FRI,0.0,0.030533,True
./MiraBest_data/100_192.305+050.012_0.3496_0036.15.png,train,192.305,50.012,100,./CombinedCat/PNG/Scaled_Final/192.305_+050.012.png,train,192.305,50.012,FRI,0.0,0.007822,True
./MiraBest_data/100_140.256+011.496_0.1601_0234.65.png,train,140.256,11.496,100,./CombinedCat/PNG/Scaled_Final/140.256_+011.496.png,train,140.256,11.496,FRI,0.0,0.753778,True
./MiraBest_data/100_244.306+006.625_0.1537_0091.92.png,train,244.306,6.625,100,./CombinedCat/PNG/Scaled_Final/244.306_+006.625.png,test,244.306,6.625,FRII,0.0,0.004933,False
./MiraBest_data/100_260.599+032.025_0.2270_0026.34.png,train,260.599,32.025,100,./CombinedCat/PNG/Scaled_Final/260.599_+032.025.png,test,260.599,32.025,FRI,0.0,0.001378,True
./MiraBest_data/100_221.676+003.935_0.2691_0027.34.png,train,221.676,3.935,100,./CombinedCat/PNG/Scaled_Final/221.676_+003.935.png,train,221.676,3.935,FRI,0.0,0.015511,True
./MiraBest_data/100_166.383+041.097_0.1521_0069.99.png,train,166.383,41.097,100,./CombinedCat/PNG/Scaled_Final/166.383_+041.097.png,train,166.383,41.097,FRI,0.0,0.0268,True
./MiraBest_data/100_177.450+043.904_0.0709_0076.86.png,train,177.45,43.904,100,./CombinedCat/PNG/Scaled_Final/177.450_+043.904.png,train,177.45,43.904,FRI,0.0,0.016578,True
./MiraBest_data/100_162.527+030.679_0.2551_0022.18.png,train,162.527,30.679,100,./CombinedCat/PNG/Scaled_Final/162.527_+030.679.png,train,162.527,30.679,FRI,0.0,0.000933,True
./MiraBest_data/100_222.506+014.797_0.2995_0048.19.png,train,222.506,14.797,100,./CombinedCat/PNG/Scaled_Final/222.506_+014.797.png,train,222.506,14.797,FRII,0.0,0.003689,False
./MiraBest_data/100_176.599+010.083_0.2010_0046.68.png,train,176.599,10.083,100,./CombinedCat/PNG/Scaled_Final/176.599_+010.083.png,train,176.599,10.083,FRI,0.0,0.002711,True
./MiraBest_data/100_240.374+008.647_0.1876_0020.49.png,train,240.374,8.647,100,./CombinedCat/PNG/Scaled_Final/240.374_+008.647.png,test,240.374,8.647,FRII,0.0,0.012622,False
./MiraBest_data/100_161.691+031.741_0.1139_0079.21.png,train,161.691,31.741,100,./CombinedCat/PNG/Scaled_Final/161.691_+031.741.png,train,161.691,31.741,FRI,0.0,0.0008,True
./MiraBest_data/100_152.621+007.673_0.2153_0056.77.png,train,152.621,7.673,100,./CombinedCat/PNG/Scaled_Final/152.621_+007.673.png,train,152.621,7.673,FRI,0.0,0.017333,True
./MiraBest_data/100_244.621+029.983_0.1338_0165.31.png,train,244.621,29.983,100,./CombinedCat/PNG/Scaled_Final/244.621_+029.983.png,test,244.621,29.983,FRI,0.0,0.001422,True
./MiraBest_data/100_199.744+016.316_0.0851_0060.62.png,train,199.744,16.316,100,./CombinedCat/PNG/Scaled_Final/199.744_+016.316.png,train,199.744,16.316,FRI,0.0,0.002844,True
./MiraBest_data/100_213.808-001.618_0.1496_0108.03.png,train,213.808,-1.618,100,./CombinedCat/PNG/Scaled_Final/213.808_-001.618.png,train,213.808,-1.618,FRI,0.0,0.010356,True
./MiraBest_data/100_181.855+014.357_0.2319_0024.64.png,train,181.855,14.357,100,./CombinedCat/PNG/Scaled_Final/181.855_+014.357.png,train,181.855,14.357,FRI,0.0,0.001333,True
./MiraBest_data/100_132.818+008.456_0.0635_0077.89.png,train,132.818,8.456,100,./CombinedCat/PNG/Scaled_Final/132.818_+008.456.png,train,132.818,8.456,FRI,0.0,0.005333,True
./MiraBest_data/100_143.458+045.333_0.1339_0083.24.png,train,143.458,45.333,100,./CombinedCat/PNG/Scaled_Final/143.458_+045.333.png,train,143.458,45.333,FRI,0.0,0.0,True
./MiraBest_data/100_114.242+043.484_0.2731_0057.94.png,train,114.242,43.484,100,./CombinedCat/PNG/Scaled_Final/114.242_+043.484.png,train,114.242,43.484,FRI,0.0,0.004133,True
./MiraBest_data/100_127.912+022.573_0.0869_0133.07.png,train,127.912,22.573,100,./CombinedCat/PNG/Scaled_Final/127.912_+022.573.png,train,127.912,22.573,FRI,0.0,0.000578,True
./MiraBest_data/100_177.044+021.887_0.1743_0062.18.png,train,177.044,21.887,100,./CombinedCat/PNG/Scaled_Final/177.044_+021.887.png,train,177.044,21.887,FRI,0.0,0.004,True
./MiraBest_data/100_242.347+035.378_0.0691_0084.59.png,train,242.347,35.378,100,./CombinedCat/PNG/Scaled_Final/242.347_+035.378.png,test,242.347,35.378,Hyb,0.0,0.000356,False
./MiraBest_data/100_175.537+004.626_0.1593_0114.10.png,train,175.537,4.626,100,./CombinedCat/PNG/Scaled_Final/175.537_+004.626.png,train,175.537,4.626,FRI,0.0,0.003689,True
./MiraBest_data/200_201.970+020.154_0.2883_0009.75.png,train,201.97,20.154,200,./CombinedCat/PNG/Scaled_Final/201.970_+020.154.png,train,201.97,20.154,FRII,0.0,0.002578,True
./MiraBest_data/200_178.756+016.561_0.2946_0020.87.png,train,178.756,16.561,200,./CombinedCat/PNG/Scaled_Final/178.756_+016.561.png,train,178.756,16.561,FRII,0.0,0.010044,True
./MiraBest_data/200_144.618+005.704_0.3546_0034.07.png,train,144.618,5.704,200,./CombinedCat/PNG/Scaled_Final/144.618_+005.704.png,train,144.618,5.704,FRII,0.0,0.009244,True
./MiraBest_data/200_196.885+044.057_0.2025_0107.51.png,train,196.885,44.057,200,./CombinedCat/PNG/Scaled_Final/196.885_+044.057.png,train,196.885,44.057,FRII,0.0,0.002578,True
./MiraBest_data/200_170.675+021.558_0.1912_0009.78.png,train,170.675,21.558,200,./CombinedCat/PNG/Scaled_Final/170.675_+021.558.png,train,170.675,21.558,FRII,0.0,0.006444,True
./MiraBest_data/200_232.533+023.271_0.0899_0100.56.png,train,232.533,23.271,200,./CombinedCat/PNG/Scaled_Final/232.533_+023.271.png,train,232.533,23.271,FRII,0.0,0.008311,True
./MiraBest_data/200_202.966-002.872_0.0865_0029.44.png,train,202.966,-2.872,200,./CombinedCat/PNG/Scaled_Final/202.966_-002.872.png,train,202.966,-2.872,FRII,0.0,0.007067,True
./MiraBest_data/200_016.351-009.813_0.1644_0011.20.png,train,16.351,-9.813,200,./CombinedCat/PNG/Scaled_Final/016.351_-009.813.png,train,16.351,-9.813,FRII,0.0,0.001378,True
./MiraBest_data/200_131.594+003.261_0.2055_0030.17.png,train,131.594,3.261,200,./CombinedCat/PNG/Scaled_Final/131.594_+003.261.png,train,131.594,3.261,FRII,0.0,0.000711,True
./MiraBest_data/200_124.120+008.963_0.2554_0017.74.png,train,124.12,8.963,200,./CombinedCat/PNG/Scaled_Final/124.120_+008.963.png,train,124.12,8.963,FRII,0.0,0.000267,True
./MiraBest_data/200_233.986+051.421_0.1621_0010.36.png,train,233.986,51.421,200,./CombinedCat/PNG/Scaled_Final/233.986_+051.421.png,train,233.986,51.421,FRI,0.0,0.002222,False
./MiraBest_data/200_154.385+063.498_0.1838_0027.40.png,train,154.385,63.498,200,./CombinedCat/PNG/Scaled_Final/154.385_+063.498.png,train,154.385,63.498,FRII,0.0,0.001111,True
./MiraBest_data/200_205.171+028.869_0.2480_0009.51.png,train,205.171,28.869,200,./CombinedCat/PNG/Scaled_Final/205.171_+028.869.png,train,205.171,28.869,FRII,0.0,0.0024,True
./MiraBest_data/200_167.616+005.428_0.4419_0053.78.png,train,167.616,5.428,200,./CombinedCat/PNG/Scaled_Final/167.616_+005.428.png,train,167.616,5.428,FRII,0.0,0.002844,True
./MiraBest_data/200_029.202-001.114_0.2375_0015.46.png,train,29.202,-1.114,200,./CombinedCat/PNG/Scaled_Final/029.202_-001.114.png,train,29.202,-1.114,FRII,0.0,0.005111,True
./MiraBest_data/200_194.351+006.521_0.1750_0075.93.png,train,194.351,6.521,200,./CombinedCat/PNG/Scaled_Final/194.351_+006.521.png,train,194.351,6.521,FRII,0.0,0.004089,True
./MiraBest_data/200_154.644-000.840_0.3410_0027.38.png,train,154.644,-0.84,200,./CombinedCat/PNG/Scaled_Final/154.644_-000.840.png,train,154.644,-0.84,FRII,0.0,0.003156,True
./MiraBest_data/200_147.709-000.888_0.2715_0030.00.png,train,147.709,-0.888,200,./CombinedCat/PNG/Scaled_Final/147.709_-000.888.png,train,147.709,-0.888,FRII,0.0,0.008578,True
./MiraBest_data/200_195.935+037.937_0.4707_0026.68.png,train,195.935,37.937,200,./CombinedCat/PNG/Scaled_Final/195.935_+037.937.png,train,195.935,37.937,FRII,0.0,0.000311,True
./MiraBest_data/200_116.727+019.570_0.3850_0014.52.png,train,116.727,19.57,200,./CombinedCat/PNG/Scaled_Final/116.727_+019.570.png,train,116.727,19.57,FRII,0.0,0.002356,True
./MiraBest_data/200_126.725+039.812_0.2356_0024.39.png,train,126.725,39.812,200,./CombinedCat/PNG/Scaled_Final/126.725_+039.812.png,train,126.725,39.812,FRII,0.0,0.004667,True
./MiraBest_data/200_137.973+037.404_0.1043_0030.64.png,train,137.973,37.404,200,./CombinedCat/PNG/Scaled_Final/137.973_+037.404.png,train,137.973,37.404,FRII,0.0,0.000978,True
./MiraBest_data/200_138.315+000.746_0.2253_0037.53.png,train,138.315,0.746,200,./CombinedCat/PNG/Scaled_Final/138.315_+000.746.png,train,138.315,0.746,FRII,0.0,0.001822,True
./MiraBest_data/200_213.547+020.018_0.2502_0012.15.png,train,213.547,20.018,200,./CombinedCat/PNG/Scaled_Final/213.547_+020.018.png,train,213.547,20.018,FRII,0.0,0.000756,True
./MiraBest_data/200_157.868+008.723_0.1410_0051.59.png,train,157.868,8.723,200,./CombinedCat/PNG/Scaled_Final/157.868_+008.723.png,train,157.868,8.723,FRII,0.0,0.000978,True
./MiraBest_data/200_219.146+020.632_0.3221_0011.80.png,train,219.146,20.632,200,./CombinedCat/PNG/Scaled_Final/219.146_+020.632.png,train,219.146,20.632,FRII,0.0,0.015689,True
./MiraBest_data/200_321.146-000.535_0.2354_0036.19.png,train,321.146,-0.535,200,./CombinedCat/PNG/Scaled_Final/321.146_-000.535.png,test,321.146,-0.535,FRI,0.0,0.0028,False
./MiraBest_data/200_165.146+025.653_0.1446_0056.36.png,train,165.146,25.653,200,./CombinedCat/PNG/Scaled_Final/165.146_+025.653.png,train,165.146,25.653,FRII,0.0,0.001244,True
./MiraBest_data/200_166.542+025.199_0.1726_0014.56.png,train,166.542,25.199,200,./CombinedCat/PNG/Scaled_Final/166.542_+025.199.png,train,166.542,25.199,FRII,0.0,0.0416,True
./MiraBest_data/200_245.030+047.685_0.1951_0033.58.png,train,245.03,47.685,200,./CombinedCat/PNG/Scaled_Final/245.030_+047.685.png,test,245.03,47.685,FRI,0.0,0.000533,False
./MiraBest_data/200_206.476+004.003_0.1898_0031.94.png,train,206.476,4.003,200,./CombinedCat/PNG/Scaled_Final/206.476_+004.003.png,train,206.476,4.003,FRII,0.0,0.008267,True
./MiraBest_data/200_153.566+010.852_0.3878_0027.36.png,train,153.566,10.852,200,./CombinedCat/PNG/Scaled_Final/153.566_+010.852.png,train,153.566,10.852,FRII,0.0,0.0,True
./MiraBest_data/200_216.684+049.544_0.1911_0019.82.png,train,216.684,49.544,200,./CombinedCat/PNG/Scaled_Final/216.684_+049.544.png,train,216.684,49.544,FRII,0.0,0.007156,True
./MiraBest_data/200_203.457+018.411_0.3308_0008.04.png,train,203.457,18.411,200,./CombinedCat/PNG/Scaled_Final/203.457_+018.411.png,train,203.457,18.411,FRII,0.0,0.000489,True
./MiraBest_data/200_240.251+032.874_0.2226_0010.21.png,train,240.251,32.874,200,./CombinedCat/PNG/Scaled_Final/240.251_+032.874.png,test,240.251,32.874,FRI,0.0,0.001244,False
./MiraBest_data/200_030.572-001.128_0.0426_0045.04.png,train,30.572,-1.128,200,./CombinedCat/PNG/Scaled_Final/030.572_-001.128.png,train,30.572,-1.128,FRII,0.0,0.003289,True
./MiraBest_data/200_163.369+056.392_0.3604_0035.49.png,train,163.369,56.392,200,./CombinedCat/PNG/Scaled_Final/163.369_+056.392.png,train,163.369,56.392,FRII,0.0,0.001778,True
./MiraBest_data/200_258.371+064.047_0.0784_0021.49.png,train,258.371,64.047,200,./CombinedCat/PNG/Scaled_Final/258.371_+064.047.png,test,258.371,64.047,Hyb,0.0,0.0036,False
./MiraBest_data/200_227.321+004.517_0.2272_0037.08.png,train,227.321,4.517,200,./CombinedCat/PNG/Scaled_Final/227.321_+004.517.png,train,227.321,4.517,FRII,0.0,0.001156,True
./MiraBest_data/200_140.796+010.512_0.5195_0009.85.png,train,140.796,10.512,200,./CombinedCat/PNG/Scaled_Final/140.796_+010.512.png,train,140.796,10.512,FRII,0.0,0.003822,True
./MiraBest_data/200_236.878+052.882_0.3366_0081.26.png,train,236.878,52.882,200,./CombinedCat/PNG/Scaled_Final/236.878_+052.882.png,test,236.878,52.882,FRII,0.0,0.004,True
./MiraBest_data/200_152.395+004.297_0.2405_0067.02.png,train,152.395,4.297,200,./CombinedCat/PNG/Scaled_Final/152.395_+004.297.png,train,152.395,4.297,FRII,0.0,0.011422,True
./MiraBest_data/200_178.495+009.658_0.1028_0217.09.png,train,178.495,9.658,200,./CombinedCat/PNG/Scaled_Final/178.495_+009.658.png,train,178.495,9.658,FRII,0.0,0.064933,True
./MiraBest_data/100_201.686+003.199_0.1761_0030.32.png,train,201.686,3.199,100,./CombinedCat/PNG/Scaled_Final/201.686_+003.199.png,train,201.686,3.199,FRI,0.0,0.074889,True
./MiraBest_data/100_231.675+000.891_0.1160_0038.57.png,train,231.675,0.891,100,./CombinedCat/PNG/Scaled_Final/231.675_+000.891.png,train,231.675,0.891,Hyb,0.0,0.001822,False
./MiraBest_data/100_210.563+023.301_0.1613_0065.80.png,train,210.563,23.301,100,./CombinedCat/PNG/Scaled_Final/210.563_+023.301.png,train,210.563,23.301,FRI,0.0,0.037778,True
./MiraBest_data/100_133.272+054.618_0.1133_0072.25.png,train,133.272,54.618,100,./CombinedCat/PNG/Scaled_Final/133.272_+054.618.png,train,133.272,54.618,FRI,0.0,0.004622,True
./MiraBest_data/100_155.298+018.636_0.1196_0176.33.png,train,155.298,18.636,100,./CombinedCat/PNG/Scaled_Final/155.298_+018.636.png,train,155.298,18.636,FRI,0.0,0.005467,True
./MiraBest_data/100_155.460+008.143_0.1033_0044.56.png,train,155.46,8.143,100,./CombinedCat/PNG/Scaled_Final/155.460_+008.143.png,train,155.46,8.143,FRI,0.0,0.000756,True
./MiraBest_data/100_186.594+064.106_0.1102_0047.24.png,train,186.594,64.106,100,./CombinedCat/PNG/Scaled_Final/186.594_+064.106.png,train,186.594,64.106,FRI,0.0,0.005556,True
./MiraBest_data/100_156.052+021.090_0.2172_0025.37.png,train,156.052,21.09,100,./CombinedCat/PNG/Scaled_Final/156.052_+021.090.png,train,156.052,21.09,FRI,0.0,0.003956,True
./MiraBest_data/100_344.338-001.138_0.1810_0064.07.png,train,344.338,-1.138,100,./CombinedCat/PNG/Scaled_Final/344.338_-001.138.png,test,344.338,-1.138,FRI,0.0,0.009867,True
./MiraBest_data/100_230.344+004.342_0.0522_0220.27.png,train,230.344,4.342,100,./CombinedCat/PNG/Scaled_Final/230.344_+004.342.png,train,230.344,4.342,FRI,0.0,0.000711,True
./MiraBest_data/100_206.713+041.865_0.2396_0062.40.png,train,206.713,41.865,100,./CombinedCat/PNG/Scaled_Final/206.713_+041.865.png,train,206.713,41.865,FRI,0.0,0.000222,True
./MiraBest_data/100_240.162+020.981_0.1739_0053.88.png,train,240.162,20.981,100,./CombinedCat/PNG/Scaled_Final/240.162_+020.981.png,test,240.162,20.981,FRII,0.0,0.001689,False
./MiraBest_data/100_179.194+030.191_0.1976_0034.65.png,train,179.194,30.191,100,./CombinedCat/PNG/Scaled_Final/179.194_+030.191.png,train,179.194,30.191,FRI,0.0,0.003778,True
./MiraBest_data/100_161.928+043.781_0.0858_0112.61.png,train,161.928,43.781,100,./CombinedCat/PNG/Scaled_Final/161.928_+043.781.png,train,161.928,43.781,FRI,0.0,0.009378,True
./MiraBest_data/100_186.964+063.385_0.1455_0046.87.png,train,186.964,63.385,100,./CombinedCat/PNG/Scaled_Final/186.964_+063.385.png,train,186.964,63.385,FRI,0.0,0.003111,True
./MiraBest_data/100_142.689+016.991_0.1772_0026.00.png,train,142.689,16.991,100,./CombinedCat/PNG/Scaled_Final/142.689_+016.991.png,train,142.689,16.991,FRI,0.0,0.001778,True
./MiraBest_data/100_173.095+039.591_0.1828_0157.67.png,train,173.095,39.591,100,./CombinedCat/PNG/Scaled_Final/173.095_+039.591.png,train,173.095,39.591,FRI,0.0,0.009111,True
./MiraBest_data/100_124.729+020.106_0.0755_0033.11.png,train,124.729,20.106,100,./CombinedCat/PNG/Scaled_Final/124.729_+020.106.png,train,124.729,20.106,FRI,0.0,0.005111,True
./MiraBest_data/100_245.936+011.187_0.1971_0088.85.png,train,245.936,11.187,100,./CombinedCat/PNG/Scaled_Final/245.936_+011.187.png,test,245.936,11.187,FRII,0.0,0.009644,False
./MiraBest_data/100_220.270+018.854_0.1071_0111.70.png,train,220.27,18.854,100,./CombinedCat/PNG/Scaled_Final/220.270_+018.854.png,train,220.27,18.854,FRI,0.0,0.011956,True
./MiraBest_data/100_135.219+050.940_0.2017_0058.68.png,train,135.219,50.94,100,./CombinedCat/PNG/Scaled_Final/135.219_+050.940.png,train,135.219,50.94,FRI,0.0,0.000844,True
./MiraBest_data/100_160.305+056.809_0.1854_0034.78.png,train,160.305,56.809,100,./CombinedCat/PNG/Scaled_Final/160.305_+056.809.png,train,160.305,56.809,FRI,0.0,0.000889,True
./MiraBest_data/100_182.057+044.062_0.3405_0058.44.png,train,182.057,44.062,100,./CombinedCat/PNG/Scaled_Final/182.057_+044.062.png,train,182.057,44.062,FRI,0.0,0.006444,True
./MiraBest_data/100_125.564+031.677_0.2420_0031.98.png,train,125.564,31.677,100,./CombinedCat/PNG/Scaled_Final/125.564_+031.677.png,train,125.564,31.677,FRI,0.0,0.015867,True
./MiraBest_data/100_225.017+013.463_0.1116_0114.75.png,train,225.017,13.463,100,./CombinedCat/PNG/Scaled_Final/225.017_+013.463.png,train,225.017,13.463,FRII,0.0,0.010444,False
./MiraBest_data/100_166.713+014.203_0.0451_0199.52.png,train,166.713,14.203,100,./CombinedCat/PNG/Scaled_Final/166.713_+014.203.png,train,166.713,14.203,FRI,0.0,0.001111,True
./MiraBest_data/100_149.174+018.597_0.1658_0049.58.png,train,149.174,18.597,100,./CombinedCat/PNG/Scaled_Final/149.174_+018.597.png,train,149.174,18.597,FRI,0.0,0.000578,True
./MiraBest_data/100_168.384+035.985_0.0785_0087.72.png,train,168.384,35.985,100,./CombinedCat/PNG/Scaled_Final/168.384_+035.985.png,train,168.384,35.985,FRII,0.0,0.015911,False
./MiraBest_data/100_181.310+032.071_0.1662_0168.13.png,train,181.31,32.071,100,./CombinedCat/PNG/Scaled_Final/181.310_+032.071.png,train,181.31,32.071,FRI,0.0,0.006444,True
./MiraBest_data/100_120.305+034.675_0.0827_0044.84.png,train,120.305,34.675,100,./CombinedCat/PNG/Scaled_Final/120.305_+034.675.png,train,120.305,34.675,FRI,0.0,0.012578,True
./MiraBest_data/100_119.617+037.787_0.0408_0104.36.png,train,119.617,37.787,100,./CombinedCat/PNG/Scaled_Final/119.617_+037.787.png,train,119.617,37.787,FRI,0.0,0.0,True
./MiraBest_data/100_132.983+042.733_0.1508_0161.30.png,train,132.983,42.733,100,./CombinedCat/PNG/Scaled_Final/132.983_+042.733.png,train,132.983,42.733,FRI,0.0,0.003778,True
./MiraBest_data/100_185.137+000.072_0.1585_0135.33.png,train,185.137,0.072,100,./CombinedCat/PNG/Scaled_Final/185.137_+000.072.png,train,185.137,0.072,FRI,0.0,0.001644,True
./MiraBest_data/100_198.490+032.113_0.1868_0019.97.png,train,198.49,32.113,100,./CombinedCat/PNG/Scaled_Final/198.490_+032.113.png,train,198.49,32.113,FRI,0.0,0.002622,True
./MiraBest_data/200_118.875+052.081_0.1399_0023.82.png,train,118.875,52.081,200,./CombinedCat/PNG/Scaled_Final/118.875_+052.081.png,train,118.875,52.081,FRII,0.0,0.001733,True
./MiraBest_data/200_220.187+035.234_0.1580_0011.47.png,train,220.187,35.234,200,./CombinedCat/PNG/Scaled_Final/220.187_+035.234.png,train,220.187,35.234,FRII,0.0,0.010222,True
./MiraBest_data/200_130.674+039.181_0.1166_0020.46.png,train,130.674,39.181,200,./CombinedCat/PNG/Scaled_Final/130.674_+039.181.png,train,130.674,39.181,FRII,0.0,0.009022,True
./MiraBest_data/200_203.211+057.662_0.3010_0013.36.png,train,203.211,57.662,200,./CombinedCat/PNG/Scaled_Final/203.211_+057.662.png,train,203.211,57.662,FRII,0.0,0.011867,True
./MiraBest_data/200_132.579+016.840_0.3138_0010.52.png,train,132.579,16.84,200,./CombinedCat/PNG/Scaled_Final/132.579_+016.840.png,train,132.579,16.84,FRII,0.0,0.002933,True
./MiraBest_data/200_180.514-001.429_0.2654_0035.59.png,train,180.514,-1.429,200,./CombinedCat/PNG/Scaled_Final/180.514_-001.429.png,train,180.514,-1.429,FRII,0.0,0.003422,True
./MiraBest_data/200_153.319+006.755_0.1239_0017.22.png,train,153.319,6.755,200,./CombinedCat/PNG/Scaled_Final/153.319_+006.755.png,train,153.319,6.755,FRII,0.0,0.002089,True
./MiraBest_data/200_190.713+011.018_0.5032_0009.98.png,train,190.713,11.018,200,./CombinedCat/PNG/Scaled_Final/190.713_+011.018.png,train,190.713,11.018,FRII,0.0,0.001333,True
./MiraBest_data/200_153.993+040.780_0.1279_0127.61.png,train,153.993,40.78,200,./CombinedCat/PNG/Scaled_Final/153.993_+040.780.png,train,153.993,40.78,FRII,0.0,0.002222,True
./MiraBest_data/200_160.411+063.104_0.3758_0009.31.png,train,160.411,63.104,200,./CombinedCat/PNG/Scaled_Final/160.411_+063.104.png,train,160.411,63.104,FRII,0.0,0.001956,True
./MiraBest_data/200_246.320+026.876_0.4238_0039.22.png,train,246.32,26.876,200,./CombinedCat/PNG/Scaled_Final/246.320_+026.876.png,test,246.32,26.876,FRI,0.0,0.060578,False
./MiraBest_data/200_120.283+043.842_0.2553_0018.84.png,train,120.283,43.842,200,./CombinedCat/PNG/Scaled_Final/120.283_+043.842.png,train,120.283,43.842,FRII,0.0,0.003556,True
./MiraBest_data/200_242.918+031.050_0.0951_0016.22.png,train,242.918,31.05,200,./CombinedCat/PNG/Scaled_Final/242.918_+031.050.png,test,242.918,31.05,FRI,0.0,0.000311,False
./MiraBest_data/200_132.341+054.225_0.1135_0023.85.png,train,132.341,54.225,200,./CombinedCat/PNG/Scaled_Final/132.341_+054.225.png,train,132.341,54.225,FRII,0.0,0.0,True
