CUDA Memory Cleared. Current VRAM Usage: 0.00 MB
On device cuda
Getting data loader crumb
Total unique classes found: 2
Label IDs: [0, 1]
Total images in dataset: 2003
Total batches: 86 (at batch size 16)

============================================================
Run 1/1  |  seed=43  |  results -> results/robust_classification/run_20260629_152839_seed43
============================================================

Training robust_classification for 300 epochs
  Batch   0 | t=[0,0] | loss=0.7459 | acc=7/16 | MISCLASSIFIED: [0] pred=0 true=1 t=0, [3] pred=0 true=1 t=0, [4] pred=0 true=1 t=0, [5] pred=0 true=1 t=0, [7] pred=1 true=0 t=0, [8] pred=1 true=0 t=0, [11] pred=0 true=1 t=0, [14] pred=0 true=1 t=0, [15] pred=0 true=1 t=0
  Batch   3 | t=[35,372] | loss=0.6259 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=363, [3] pred=0 true=1 t=225, [6] pred=0 true=1 t=306, [9] pred=0 true=1 t=152, [12] pred=0 true=1 t=372
  Batch   4 | t=[27,398] | loss=0.5600 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=338, [4] pred=1 true=0 t=386, [6] pred=1 true=0 t=237, [8] pred=0 true=1 t=335, [10] pred=1 true=0 t=398
  Batch   5 | t=[6,400] | loss=0.4922 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=139, [11] pred=1 true=0 t=327, [12] pred=0 true=1 t=393
  Batch   6 | t=[17,364] | loss=0.6147 | acc=13/16 | MISCLASSIFIED: [7] pred=0 true=1 t=263, [8] pred=0 true=1 t=194, [14] pred=0 true=1 t=251
  Batch   7 | t=[3,397] | loss=0.5637 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=307, [3] pred=0 true=1 t=35, [12] pred=0 true=1 t=372, [13] pred=0 true=1 t=342, [15] pred=1 true=0 t=333
  Batch   8 | t=[47,394] | loss=0.9288 | acc=10/16 | MISCLASSIFIED: [2] pred=1 true=0 t=302, [3] pred=0 true=1 t=300, [5] pred=0 true=1 t=47, [9] pred=0 true=1 t=394, [12] pred=0 true=1 t=355, [13] pred=1 true=0 t=226
  Batch   9 | t=[31,349] | loss=0.5341 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=349, [3] pred=1 true=0 t=156, [8] pred=0 true=1 t=280, [11] pred=0 true=1 t=163
  Batch  10 | t=[19,345] | loss=0.5196 | acc=14/16 | MISCLASSIFIED: [1] pred=1 true=0 t=333, [10] pred=0 true=1 t=345
  Batch  11 | t=[33,354] | loss=0.5171 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=213, [1] pred=0 true=1 t=354, [4] pred=1 true=0 t=100, [14] pred=0 true=1 t=83
  Batch  12 | t=[4,368] | loss=0.5303 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=203, [2] pred=1 true=0 t=348, [8] pred=0 true=1 t=310, [12] pred=1 true=0 t=235
  Batch  13 | t=[5,357] | loss=0.4768 | acc=13/16 | MISCLASSIFIED: [5] pred=0 true=1 t=205, [12] pred=1 true=0 t=263, [13] pred=0 true=1 t=151
  Batch  14 | t=[53,387] | loss=0.5678 | acc=10/16 | MISCLASSIFIED: [2] pred=1 true=0 t=209, [4] pred=1 true=0 t=193, [8] pred=0 true=1 t=387, [12] pred=1 true=0 t=326, [13] pred=1 true=0 t=262, [15] pred=1 true=0 t=197
  Batch  15 | t=[24,308] | loss=0.6840 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=115, [3] pred=1 true=0 t=176, [5] pred=0 true=1 t=168, [6] pred=0 true=1 t=308, [7] pred=0 true=1 t=55
  Batch  16 | t=[1,347] | loss=0.7123 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=117, [3] pred=0 true=1 t=347, [5] pred=0 true=1 t=231, [7] pred=1 true=0 t=85, [9] pred=0 true=1 t=100, [13] pred=0 true=1 t=1
  Batch  17 | t=[24,376] | loss=0.8379 | acc=7/16 | MISCLASSIFIED: [0] pred=1 true=0 t=126, [4] pred=0 true=1 t=282, [6] pred=1 true=0 t=324, [7] pred=1 true=0 t=297, [8] pred=1 true=0 t=326, [10] pred=0 true=1 t=376, [12] pred=0 true=1 t=311, [14] pred=1 true=0 t=321, [15] pred=0 true=1 t=373
  Batch  18 | t=[40,390] | loss=0.4901 | acc=13/16 | MISCLASSIFIED: [2] pred=0 true=1 t=390, [12] pred=1 true=0 t=311, [14] pred=1 true=0 t=221
  Batch  19 | t=[11,393] | loss=0.5634 | acc=12/16 | MISCLASSIFIED: [5] pred=0 true=1 t=226, [7] pred=0 true=1 t=304, [11] pred=0 true=1 t=393, [13] pred=0 true=1 t=11
  Batch  20 | t=[4,388] | loss=0.4252 | acc=13/16 | MISCLASSIFIED: [2] pred=0 true=1 t=329, [10] pred=1 true=0 t=107, [15] pred=0 true=1 t=359
  Batch  21 | t=[21,393] | loss=0.5978 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=371, [1] pred=0 true=1 t=44, [3] pred=0 true=1 t=46, [5] pred=1 true=0 t=124, [6] pred=0 true=1 t=299, [9] pred=1 true=0 t=288
  Batch  22 | t=[7,396] | loss=0.7580 | acc=9/16 | MISCLASSIFIED: [1] pred=0 true=1 t=381, [5] pred=0 true=1 t=232, [7] pred=1 true=0 t=396, [8] pred=0 true=1 t=388, [10] pred=1 true=0 t=202, [11] pred=1 true=0 t=7, [13] pred=0 true=1 t=384
  Batch  23 | t=[14,350] | loss=0.6542 | acc=10/16 | MISCLASSIFIED: [3] pred=0 true=1 t=205, [4] pred=0 true=1 t=167, [6] pred=1 true=0 t=310, [9] pred=0 true=1 t=31, [13] pred=1 true=0 t=141, [14] pred=0 true=1 t=122
  Batch  24 | t=[18,398] | loss=0.6795 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=173, [2] pred=1 true=0 t=99, [8] pred=0 true=1 t=317, [10] pred=0 true=1 t=354, [11] pred=1 true=0 t=356, [12] pred=1 true=0 t=338, [13] pred=1 true=0 t=323
  Batch  25 | t=[29,367] | loss=0.7525 | acc=8/16 | MISCLASSIFIED: [0] pred=1 true=0 t=261, [1] pred=0 true=1 t=367, [2] pred=0 true=1 t=154, [5] pred=0 true=1 t=357, [6] pred=0 true=1 t=241, [8] pred=0 true=1 t=364, [10] pred=0 true=1 t=289, [12] pred=1 true=0 t=278
  Batch  26 | t=[3,369] | loss=0.7237 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=5, [2] pred=0 true=1 t=242, [7] pred=1 true=0 t=222, [9] pred=0 true=1 t=328, [10] pred=0 true=1 t=365, [13] pred=1 true=0 t=63
  Batch  27 | t=[23,334] | loss=0.6241 | acc=10/16 | MISCLASSIFIED: [5] pred=0 true=1 t=173, [6] pred=1 true=0 t=334, [7] pred=1 true=0 t=163, [11] pred=0 true=1 t=207, [12] pred=1 true=0 t=242, [14] pred=1 true=0 t=293
  Batch  28 | t=[5,375] | loss=0.5904 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=30, [12] pred=1 true=0 t=325, [13] pred=0 true=1 t=216
  Batch  29 | t=[42,389] | loss=0.5813 | acc=12/16 | MISCLASSIFIED: [8] pred=0 true=1 t=354, [10] pred=0 true=1 t=180, [12] pred=1 true=0 t=266, [14] pred=0 true=1 t=254
  Batch  30 | t=[19,359] | loss=0.5640 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=95, [4] pred=1 true=0 t=320, [6] pred=0 true=1 t=292, [11] pred=0 true=1 t=359, [15] pred=0 true=1 t=350
  Batch  31 | t=[9,384] | loss=0.8070 | acc=8/16 | MISCLASSIFIED: [2] pred=1 true=0 t=336, [5] pred=0 true=1 t=351, [7] pred=0 true=1 t=160, [8] pred=1 true=0 t=95, [9] pred=1 true=0 t=324, [12] pred=1 true=0 t=31, [13] pred=0 true=1 t=384, [14] pred=1 true=0 t=226
  Batch  32 | t=[0,393] | loss=0.5512 | acc=13/16 | MISCLASSIFIED: [5] pred=1 true=0 t=384, [12] pred=0 true=1 t=389, [14] pred=1 true=0 t=83
  Batch  33 | t=[29,397] | loss=0.5049 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=332, [5] pred=1 true=0 t=169, [10] pred=0 true=1 t=326
  Batch  34 | t=[21,374] | loss=0.6631 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=335, [10] pred=1 true=0 t=374, [11] pred=1 true=0 t=335, [14] pred=1 true=0 t=257
  Batch  35 | t=[4,359] | loss=0.6399 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=233, [4] pred=1 true=0 t=4, [10] pred=1 true=0 t=109, [11] pred=0 true=1 t=359, [13] pred=1 true=0 t=118, [14] pred=0 true=1 t=291
  Batch  36 | t=[24,378] | loss=0.6302 | acc=11/16 | MISCLASSIFIED: [3] pred=0 true=1 t=240, [5] pred=0 true=1 t=173, [9] pred=0 true=1 t=359, [11] pred=0 true=1 t=326, [12] pred=1 true=0 t=372
  Batch  37 | t=[31,385] | loss=0.5821 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=348, [8] pred=0 true=1 t=385, [10] pred=1 true=0 t=291, [14] pred=0 true=1 t=283
  Batch  38 | t=[3,298] | loss=0.6787 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=34, [2] pred=1 true=0 t=5, [10] pred=0 true=1 t=102, [11] pred=0 true=1 t=285, [14] pred=0 true=1 t=154, [15] pred=1 true=0 t=57
  Batch  39 | t=[19,400] | loss=0.6600 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=352, [4] pred=1 true=0 t=343, [5] pred=0 true=1 t=378, [13] pred=0 true=1 t=134, [14] pred=0 true=1 t=248
  Batch  40 | t=[1,357] | loss=0.6837 | acc=8/16 | MISCLASSIFIED: [0] pred=0 true=1 t=357, [2] pred=0 true=1 t=260, [5] pred=0 true=1 t=34, [6] pred=1 true=0 t=1, [9] pred=1 true=0 t=25, [10] pred=0 true=1 t=337, [13] pred=1 true=0 t=164, [14] pred=0 true=1 t=174
  Batch  41 | t=[32,402] | loss=0.7814 | acc=7/16 | MISCLASSIFIED: [1] pred=1 true=0 t=233, [2] pred=0 true=1 t=40, [3] pred=1 true=0 t=237, [5] pred=1 true=0 t=200, [7] pred=0 true=1 t=392, [8] pred=0 true=1 t=402, [10] pred=1 true=0 t=32, [14] pred=1 true=0 t=76, [15] pred=0 true=1 t=390
  Batch  42 | t=[3,395] | loss=0.5391 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=343, [1] pred=1 true=0 t=197, [2] pred=0 true=1 t=302, [3] pred=1 true=0 t=395, [6] pred=0 true=1 t=273, [11] pred=0 true=1 t=381
  Batch  43 | t=[3,377] | loss=0.4977 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=235, [3] pred=1 true=0 t=143, [12] pred=1 true=0 t=312, [13] pred=0 true=1 t=111, [15] pred=1 true=0 t=224
  Batch  44 | t=[10,377] | loss=0.7918 | acc=6/16 | MISCLASSIFIED: [0] pred=1 true=0 t=183, [1] pred=0 true=1 t=101, [2] pred=1 true=0 t=132, [3] pred=0 true=1 t=377, [5] pred=1 true=0 t=10, [6] pred=0 true=1 t=332, [7] pred=1 true=0 t=210, [10] pred=0 true=1 t=325, [11] pred=0 true=1 t=281, [14] pred=0 true=1 t=340
  Batch  45 | t=[23,399] | loss=0.4623 | acc=13/16 | MISCLASSIFIED: [11] pred=1 true=0 t=399, [13] pred=1 true=0 t=161, [14] pred=1 true=0 t=200
  Batch  46 | t=[41,387] | loss=0.5975 | acc=10/16 | MISCLASSIFIED: [3] pred=0 true=1 t=41, [6] pred=1 true=0 t=103, [10] pred=1 true=0 t=211, [11] pred=1 true=0 t=46, [12] pred=1 true=0 t=387, [13] pred=0 true=1 t=306
  Batch  47 | t=[1,393] | loss=0.6096 | acc=9/16 | MISCLASSIFIED: [3] pred=1 true=0 t=378, [4] pred=0 true=1 t=304, [9] pred=0 true=1 t=393, [10] pred=0 true=1 t=184, [11] pred=1 true=0 t=1, [14] pred=0 true=1 t=264, [15] pred=1 true=0 t=15
  Batch  48 | t=[70,387] | loss=0.4839 | acc=13/16 | MISCLASSIFIED: [6] pred=0 true=1 t=318, [14] pred=0 true=1 t=189, [15] pred=1 true=0 t=263
  Batch  49 | t=[35,387] | loss=0.4615 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=387, [4] pred=0 true=1 t=386, [12] pred=1 true=0 t=382, [14] pred=1 true=0 t=338
  Batch  50 | t=[0,327] | loss=0.6417 | acc=11/16 | MISCLASSIFIED: [3] pred=0 true=1 t=105, [9] pred=1 true=0 t=93, [11] pred=0 true=1 t=149, [12] pred=0 true=1 t=279, [13] pred=0 true=1 t=15
  Batch  51 | t=[41,401] | loss=0.7034 | acc=10/16 | MISCLASSIFIED: [4] pred=0 true=1 t=401, [7] pred=0 true=1 t=233, [10] pred=1 true=0 t=41, [12] pred=0 true=1 t=252, [13] pred=1 true=0 t=204, [14] pred=1 true=0 t=284
  Batch  52 | t=[58,381] | loss=0.6898 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=328, [6] pred=0 true=1 t=116, [8] pred=0 true=1 t=330, [13] pred=1 true=0 t=379, [15] pred=1 true=0 t=105
  Batch  53 | t=[16,363] | loss=0.6016 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=317, [5] pred=0 true=1 t=354, [7] pred=1 true=0 t=363, [8] pred=1 true=0 t=94, [11] pred=0 true=1 t=118, [13] pred=0 true=1 t=256
  Batch  54 | t=[3,387] | loss=0.6636 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=40, [5] pred=0 true=1 t=359, [7] pred=1 true=0 t=18, [11] pred=0 true=1 t=73, [14] pred=1 true=0 t=3
  Batch  55 | t=[5,396] | loss=0.5871 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=20, [4] pred=0 true=1 t=19, [10] pred=1 true=0 t=299, [14] pred=0 true=1 t=171, [15] pred=1 true=0 t=5
  Batch  56 | t=[4,393] | loss=0.6749 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=210, [8] pred=0 true=1 t=309, [10] pred=1 true=0 t=272, [12] pred=0 true=1 t=60, [15] pred=1 true=0 t=58
  Batch  57 | t=[1,387] | loss=0.6697 | acc=10/16 | MISCLASSIFIED: [2] pred=1 true=0 t=379, [4] pred=1 true=0 t=302, [7] pred=1 true=0 t=387, [9] pred=1 true=0 t=141, [10] pred=0 true=1 t=365, [15] pred=0 true=1 t=350
  Batch  58 | t=[17,400] | loss=0.6432 | acc=10/16 | MISCLASSIFIED: [3] pred=1 true=0 t=185, [8] pred=0 true=1 t=308, [9] pred=1 true=0 t=308, [11] pred=1 true=0 t=113, [12] pred=0 true=1 t=400, [14] pred=1 true=0 t=386
  Batch  59 | t=[26,395] | loss=0.5425 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=395, [10] pred=1 true=0 t=222, [14] pred=0 true=1 t=251
  Batch  60 | t=[10,285] | loss=0.7471 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=173, [2] pred=1 true=0 t=132, [3] pred=1 true=0 t=146, [6] pred=1 true=0 t=218, [11] pred=1 true=0 t=119, [14] pred=0 true=1 t=111, [15] pred=0 true=1 t=285
  Batch  61 | t=[15,304] | loss=0.3923 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=57, [3] pred=0 true=1 t=223, [8] pred=1 true=0 t=110, [11] pred=0 true=1 t=199, [15] pred=1 true=0 t=304
  Batch  62 | t=[25,394] | loss=0.4888 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=306, [3] pred=0 true=1 t=274, [9] pred=1 true=0 t=371, [11] pred=0 true=1 t=390, [12] pred=1 true=0 t=255, [13] pred=1 true=0 t=343
  Batch  63 | t=[61,397] | loss=0.7955 | acc=8/16 | MISCLASSIFIED: [2] pred=0 true=1 t=392, [5] pred=0 true=1 t=61, [6] pred=0 true=1 t=217, [8] pred=1 true=0 t=186, [10] pred=1 true=0 t=326, [11] pred=0 true=1 t=201, [14] pred=1 true=0 t=201, [15] pred=0 true=1 t=397
  Batch  64 | t=[41,402] | loss=0.6373 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=41, [4] pred=1 true=0 t=389, [7] pred=1 true=0 t=242, [10] pred=1 true=0 t=272, [12] pred=1 true=0 t=347, [13] pred=1 true=0 t=258, [15] pred=0 true=1 t=402
  Batch  65 | t=[6,382] | loss=0.7232 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=121, [1] pred=0 true=1 t=292, [3] pred=1 true=0 t=121, [5] pred=0 true=1 t=382, [6] pred=0 true=1 t=69, [7] pred=0 true=1 t=40, [14] pred=0 true=1 t=267
  Batch  66 | t=[67,402] | loss=0.6505 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=262, [6] pred=1 true=0 t=346, [7] pred=0 true=1 t=316, [8] pred=0 true=1 t=377, [10] pred=1 true=0 t=265, [15] pred=1 true=0 t=310
  Batch  67 | t=[26,366] | loss=0.5793 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=366, [2] pred=0 true=1 t=258, [8] pred=1 true=0 t=57, [14] pred=1 true=0 t=26
  Batch  68 | t=[10,364] | loss=0.6868 | acc=8/16 | MISCLASSIFIED: [0] pred=1 true=0 t=352, [1] pred=1 true=0 t=258, [4] pred=1 true=0 t=20, [7] pred=0 true=1 t=350, [8] pred=0 true=1 t=145, [9] pred=1 true=0 t=339, [14] pred=1 true=0 t=364, [15] pred=1 true=0 t=297
  Batch  69 | t=[7,402] | loss=0.5948 | acc=11/16 | MISCLASSIFIED: [7] pred=0 true=1 t=76, [8] pred=1 true=0 t=216, [9] pred=0 true=1 t=396, [11] pred=1 true=0 t=199, [14] pred=0 true=1 t=101
  Batch  70 | t=[3,402] | loss=0.6278 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=242, [3] pred=1 true=0 t=399, [7] pred=1 true=0 t=256, [8] pred=0 true=1 t=16, [11] pred=0 true=1 t=298
  Batch  71 | t=[13,393] | loss=0.5444 | acc=10/16 | MISCLASSIFIED: [4] pred=0 true=1 t=261, [5] pred=0 true=1 t=230, [6] pred=1 true=0 t=349, [7] pred=1 true=0 t=331, [11] pred=1 true=0 t=166, [15] pred=0 true=1 t=233
  Batch  72 | t=[5,397] | loss=0.5685 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=324, [1] pred=1 true=0 t=335, [2] pred=1 true=0 t=230, [3] pred=1 true=0 t=341, [9] pred=1 true=0 t=261, [12] pred=1 true=0 t=175
  Batch  73 | t=[31,389] | loss=0.5225 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=262, [4] pred=1 true=0 t=53, [7] pred=1 true=0 t=389, [12] pred=1 true=0 t=168
  Batch  74 | t=[47,352] | loss=0.4665 | acc=14/16 | MISCLASSIFIED: [10] pred=1 true=0 t=342, [11] pred=0 true=1 t=252
  Batch  75 | t=[1,374] | loss=0.4503 | acc=13/16 | MISCLASSIFIED: [7] pred=1 true=0 t=219, [9] pred=1 true=0 t=374, [13] pred=0 true=1 t=201
  Batch  76 | t=[10,399] | loss=0.5526 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=138, [2] pred=1 true=0 t=385, [13] pred=1 true=0 t=218
  Batch  77 | t=[6,373] | loss=0.6321 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=61, [3] pred=1 true=0 t=371, [4] pred=0 true=1 t=373, [6] pred=1 true=0 t=14
  Batch  78 | t=[15,301] | loss=0.5835 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=16, [3] pred=1 true=0 t=145, [4] pred=1 true=0 t=90, [11] pred=1 true=0 t=289, [12] pred=0 true=1 t=278, [15] pred=0 true=1 t=301
  Batch  79 | t=[17,391] | loss=0.6301 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=20, [2] pred=0 true=1 t=117, [3] pred=1 true=0 t=181, [5] pred=0 true=1 t=391, [10] pred=1 true=0 t=389, [11] pred=1 true=0 t=264, [15] pred=0 true=1 t=323
  Batch  80 | t=[52,359] | loss=0.6196 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=359, [3] pred=0 true=1 t=236, [4] pred=1 true=0 t=140, [5] pred=1 true=0 t=285, [6] pred=1 true=0 t=171, [9] pred=1 true=0 t=226, [12] pred=1 true=0 t=341
  Batch  81 | t=[0,362] | loss=0.5659 | acc=11/16 | MISCLASSIFIED: [4] pred=0 true=1 t=362, [5] pred=1 true=0 t=304, [6] pred=1 true=0 t=237, [8] pred=1 true=0 t=343, [11] pred=1 true=0 t=334
  Batch  82 | t=[4,380] | loss=0.5739 | acc=10/16 | MISCLASSIFIED: [5] pred=1 true=0 t=380, [6] pred=1 true=0 t=119, [9] pred=1 true=0 t=313, [10] pred=1 true=0 t=138, [12] pred=0 true=1 t=323, [15] pred=0 true=1 t=18
  Batch  83 | t=[13,385] | loss=0.6472 | acc=9/16 | MISCLASSIFIED: [1] pred=0 true=1 t=285, [9] pred=1 true=0 t=353, [10] pred=1 true=0 t=325, [11] pred=0 true=1 t=302, [12] pred=1 true=0 t=290, [13] pred=0 true=1 t=385, [14] pred=0 true=1 t=301
  Batch  84 | t=[25,329] | loss=0.5521 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=295, [6] pred=0 true=1 t=276, [7] pred=1 true=0 t=321, [9] pred=1 true=0 t=329, [10] pred=0 true=1 t=322, [14] pred=0 true=1 t=192
  Batch  85 | t=[19,394] | loss=0.5898 | acc=8/14 | MISCLASSIFIED: [0] pred=0 true=1 t=386, [2] pred=0 true=1 t=394, [4] pred=1 true=0 t=242, [5] pred=1 true=0 t=252, [6] pred=1 true=0 t=334, [10] pred=1 true=0 t=25
Epoch 121 [adversarial] | Loss: 0.6103 | Val Loss: 0.5287 | Val Acc: 77.8% | LR: 2.12e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
  Batch   0 | t=[23,365] | loss=0.6674 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=94, [4] pred=0 true=1 t=221, [7] pred=0 true=1 t=356, [11] pred=0 true=1 t=23
  Batch   1 | t=[16,382] | loss=0.6743 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=63, [1] pred=1 true=0 t=41, [4] pred=1 true=0 t=280, [7] pred=1 true=0 t=230, [12] pred=1 true=0 t=16
  Batch   2 | t=[3,387] | loss=0.4834 | acc=12/16 | MISCLASSIFIED: [5] pred=1 true=0 t=109, [6] pred=1 true=0 t=194, [10] pred=0 true=1 t=224, [12] pred=1 true=0 t=387
  Batch   3 | t=[37,391] | loss=0.5714 | acc=9/16 | MISCLASSIFIED: [2] pred=0 true=1 t=373, [3] pred=0 true=1 t=389, [6] pred=1 true=0 t=350, [8] pred=1 true=0 t=181, [9] pred=1 true=0 t=55, [11] pred=1 true=0 t=325, [13] pred=1 true=0 t=307
  Batch   4 | t=[62,388] | loss=0.4900 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=187, [7] pred=0 true=1 t=114, [8] pred=0 true=1 t=278, [11] pred=0 true=1 t=351
  Batch   5 | t=[32,394] | loss=0.8496 | acc=10/16 | MISCLASSIFIED: [3] pred=0 true=1 t=152, [6] pred=0 true=1 t=42, [7] pred=0 true=1 t=140, [8] pred=0 true=1 t=229, [9] pred=1 true=0 t=373, [10] pred=0 true=1 t=308
  Batch   6 | t=[0,384] | loss=0.4272 | acc=13/16 | MISCLASSIFIED: [6] pred=0 true=1 t=228, [12] pred=0 true=1 t=306, [15] pred=0 true=1 t=358
  Batch   7 | t=[13,398] | loss=0.5894 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=386, [2] pred=0 true=1 t=253, [7] pred=0 true=1 t=290, [11] pred=1 true=0 t=398, [14] pred=0 true=1 t=309
  Batch   8 | t=[9,370] | loss=0.6142 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=221, [2] pred=1 true=0 t=370, [10] pred=1 true=0 t=352, [13] pred=1 true=0 t=175, [14] pred=1 true=0 t=290
  Batch   9 | t=[9,385] | loss=0.4710 | acc=11/16 | MISCLASSIFIED: [4] pred=0 true=1 t=145, [6] pred=1 true=0 t=334, [11] pred=1 true=0 t=93, [12] pred=1 true=0 t=9, [15] pred=0 true=1 t=228
  Batch  10 | t=[12,396] | loss=0.7339 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=249, [2] pred=1 true=0 t=157, [4] pred=1 true=0 t=24, [8] pred=1 true=0 t=334, [11] pred=1 true=0 t=326, [13] pred=1 true=0 t=360
  Batch  11 | t=[7,380] | loss=0.6091 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=60, [2] pred=0 true=1 t=350, [5] pred=1 true=0 t=380, [8] pred=1 true=0 t=90, [10] pred=1 true=0 t=270, [15] pred=0 true=1 t=13
  Batch  12 | t=[2,333] | loss=0.7744 | acc=10/16 | MISCLASSIFIED: [4] pred=0 true=1 t=98, [6] pred=0 true=1 t=189, [7] pred=1 true=0 t=2, [11] pred=1 true=0 t=142, [12] pred=1 true=0 t=333, [15] pred=0 true=1 t=267
  Batch  13 | t=[11,376] | loss=0.4589 | acc=14/16 | MISCLASSIFIED: [2] pred=0 true=1 t=11, [14] pred=1 true=0 t=310
  Batch  14 | t=[8,368] | loss=0.6528 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=200, [8] pred=1 true=0 t=197, [10] pred=1 true=0 t=132, [12] pred=0 true=1 t=147
  Batch  15 | t=[15,386] | loss=0.3721 | acc=15/16 | MISCLASSIFIED: [8] pred=1 true=0 t=386
  Batch  16 | t=[76,395] | loss=0.7477 | acc=10/16 | MISCLASSIFIED: [3] pred=1 true=0 t=304, [5] pred=1 true=0 t=117, [7] pred=1 true=0 t=267, [8] pred=0 true=1 t=275, [11] pred=0 true=1 t=221, [13] pred=1 true=0 t=371
  Batch  17 | t=[2,354] | loss=0.4807 | acc=15/16 | MISCLASSIFIED: [13] pred=0 true=1 t=242
  Batch  18 | t=[71,389] | loss=0.6637 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=389, [2] pred=0 true=1 t=84, [3] pred=1 true=0 t=256, [7] pred=1 true=0 t=152, [8] pred=1 true=0 t=275, [13] pred=1 true=0 t=284
  Batch  19 | t=[5,390] | loss=0.5052 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=33, [4] pred=1 true=0 t=385, [11] pred=0 true=1 t=95
  Batch  20 | t=[84,398] | loss=0.5608 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=138, [3] pred=1 true=0 t=351, [4] pred=1 true=0 t=84, [5] pred=1 true=0 t=398, [9] pred=0 true=1 t=380, [10] pred=1 true=0 t=376
  Batch  21 | t=[40,384] | loss=0.7206 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=350, [2] pred=0 true=1 t=384, [6] pred=1 true=0 t=324, [8] pred=1 true=0 t=167, [9] pred=0 true=1 t=326, [15] pred=0 true=1 t=151
  Batch  22 | t=[14,385] | loss=0.5356 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=385, [6] pred=0 true=1 t=350, [11] pred=0 true=1 t=88, [13] pred=1 true=0 t=14, [14] pred=1 true=0 t=135, [15] pred=1 true=0 t=97
