CUDA Memory Cleared. Current VRAM Usage: 0.00 MB
On device cuda
Getting data loader crumb
Total unique classes found: 2
Label IDs: [0, 1]
Total images in dataset: 2003
Total batches: 86 (at batch size 16)

============================================================
Run 1/1  |  seed=42  |  results -> results/robust_classification/run_20260701_103602_seed42
============================================================

Training robust_classification for 200 epochs
  Batch   0 | t=[0,0] | loss=0.6800 | acc=8/16 | MISCLASSIFIED: [1] pred=1 true=0 t=0, [3] pred=0 true=1 t=0, [4] pred=0 true=1 t=0, [6] pred=0 true=1 t=0, [7] pred=0 true=1 t=0, [8] pred=0 true=1 t=0, [11] pred=1 true=0 t=0, [12] pred=1 true=0 t=0
  Batch  66 | t=[3,72] | loss=0.6557 | acc=9/16 | MISCLASSIFIED: [1] pred=0 true=1 t=40, [2] pred=1 true=0 t=8, [4] pred=0 true=1 t=52, [5] pred=1 true=0 t=16, [7] pred=1 true=0 t=54, [11] pred=1 true=0 t=72, [15] pred=0 true=1 t=72
  Batch  67 | t=[0,78] | loss=0.3149 | acc=15/16 | MISCLASSIFIED: [2] pred=1 true=0 t=71
  Batch  68 | t=[2,77] | loss=0.5895 | acc=11/16 | MISCLASSIFIED: [4] pred=1 true=0 t=77, [7] pred=1 true=0 t=57, [9] pred=1 true=0 t=10, [11] pred=1 true=0 t=76, [13] pred=1 true=0 t=36
  Batch  69 | t=[6,75] | loss=0.6201 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=8, [1] pred=1 true=0 t=52, [4] pred=1 true=0 t=75, [5] pred=1 true=0 t=57, [13] pred=1 true=0 t=44
  Batch  70 | t=[0,78] | loss=0.4578 | acc=14/16 | MISCLASSIFIED: [4] pred=1 true=0 t=69, [9] pred=1 true=0 t=8
  Batch  71 | t=[3,67] | loss=0.4732 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=25, [6] pred=1 true=0 t=60, [7] pred=1 true=0 t=16, [12] pred=1 true=0 t=40, [13] pred=0 true=1 t=22
  Batch  72 | t=[0,76] | loss=0.5275 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=68, [5] pred=1 true=0 t=13, [8] pred=0 true=1 t=32, [11] pred=0 true=1 t=50
  Batch  73 | t=[1,77] | loss=0.4083 | acc=15/16 | MISCLASSIFIED: [10] pred=1 true=0 t=62
  Batch  74 | t=[9,72] | loss=0.4779 | acc=12/16 | MISCLASSIFIED: [7] pred=0 true=1 t=55, [8] pred=0 true=1 t=46, [12] pred=0 true=1 t=40, [15] pred=1 true=0 t=72
  Batch  75 | t=[2,66] | loss=0.3956 | acc=14/16 | MISCLASSIFIED: [6] pred=1 true=0 t=27, [14] pred=0 true=1 t=42
  Batch  76 | t=[6,75] | loss=0.5403 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=57, [9] pred=0 true=1 t=75, [12] pred=0 true=1 t=51, [13] pred=1 true=0 t=6
  Batch  77 | t=[13,76] | loss=0.4938 | acc=14/16 | MISCLASSIFIED: [2] pred=0 true=1 t=76, [11] pred=1 true=0 t=16
  Batch  78 | t=[5,79] | loss=0.7459 | acc=9/16 | MISCLASSIFIED: [2] pred=1 true=0 t=56, [5] pred=1 true=0 t=16, [6] pred=1 true=0 t=69, [8] pred=0 true=1 t=5, [10] pred=1 true=0 t=27, [13] pred=1 true=0 t=69, [14] pred=1 true=0 t=57
  Batch  79 | t=[6,77] | loss=0.4655 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=65, [3] pred=0 true=1 t=31, [7] pred=1 true=0 t=77, [13] pred=1 true=0 t=72
  Batch  80 | t=[1,78] | loss=0.3339 | acc=14/16 | MISCLASSIFIED: [1] pred=1 true=0 t=28, [12] pred=1 true=0 t=53
  Batch  81 | t=[6,76] | loss=0.3088 | acc=15/16 | MISCLASSIFIED: [1] pred=0 true=1 t=48
  Batch  82 | t=[5,78] | loss=0.6503 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=57, [4] pred=0 true=1 t=8, [10] pred=0 true=1 t=72, [12] pred=0 true=1 t=30
  Batch  83 | t=[0,77] | loss=0.4980 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=14, [5] pred=0 true=1 t=46, [6] pred=1 true=0 t=77, [9] pred=1 true=0 t=72
  Batch  84 | t=[1,76] | loss=0.5547 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=42, [7] pred=1 true=0 t=50, [8] pred=0 true=1 t=17, [9] pred=0 true=1 t=1, [13] pred=0 true=1 t=53
  Batch  85 | t=[18,79] | loss=0.3613 | acc=13/14 | MISCLASSIFIED: [6] pred=0 true=1 t=25
Epoch 16 [warmup] | Loss: 0.5264 | Val Loss: 0.5998 | Val Acc: 71.1% | LR: 3.17e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
  Batch   0 | t=[0,82] | loss=0.5298 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=53, [10] pred=1 true=0 t=42, [11] pred=1 true=0 t=80, [12] pred=0 true=1 t=81, [13] pred=0 true=1 t=5
  Batch   1 | t=[3,77] | loss=0.4483 | acc=13/16 | MISCLASSIFIED: [4] pred=1 true=0 t=63, [5] pred=0 true=1 t=19, [12] pred=1 true=0 t=73
  Batch   2 | t=[6,84] | loss=0.8210 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=62, [2] pred=0 true=1 t=15, [3] pred=0 true=1 t=29, [4] pred=1 true=0 t=6, [8] pred=0 true=1 t=72, [14] pred=1 true=0 t=13
  Batch   3 | t=[5,78] | loss=0.4564 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=62, [10] pred=0 true=1 t=47, [15] pred=0 true=1 t=77
  Batch   4 | t=[6,84] | loss=0.6984 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=36, [8] pred=1 true=0 t=68, [9] pred=0 true=1 t=83, [11] pred=0 true=1 t=6, [12] pred=1 true=0 t=52
  Batch   5 | t=[6,76] | loss=0.4643 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=18, [4] pred=1 true=0 t=42, [9] pred=0 true=1 t=43, [12] pred=1 true=0 t=76
  Batch   6 | t=[0,84] | loss=0.3214 | acc=15/16 | MISCLASSIFIED: [10] pred=1 true=0 t=84
  Batch   7 | t=[1,79] | loss=0.6896 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=69, [1] pred=1 true=0 t=19, [5] pred=1 true=0 t=6, [6] pred=0 true=1 t=63, [14] pred=1 true=0 t=67
  Batch   8 | t=[1,72] | loss=0.3282 | acc=15/16 | MISCLASSIFIED: [6] pred=0 true=1 t=69
  Batch   9 | t=[10,81] | loss=0.4342 | acc=14/16 | MISCLASSIFIED: [0] pred=1 true=0 t=41, [4] pred=1 true=0 t=62
  Batch  10 | t=[6,76] | loss=0.5972 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=26, [1] pred=1 true=0 t=72, [3] pred=1 true=0 t=12, [8] pred=0 true=1 t=15, [13] pred=1 true=0 t=73, [15] pred=1 true=0 t=18
  Batch  11 | t=[2,77] | loss=0.4353 | acc=15/16 | MISCLASSIFIED: [6] pred=0 true=1 t=4
  Batch  12 | t=[12,83] | loss=0.6895 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=27, [3] pred=0 true=1 t=55, [13] pred=1 true=0 t=23
  Batch  13 | t=[0,72] | loss=0.5873 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=9, [3] pred=1 true=0 t=23, [4] pred=0 true=1 t=27, [7] pred=0 true=1 t=51, [9] pred=0 true=1 t=44, [14] pred=1 true=0 t=72, [15] pred=0 true=1 t=4
  Batch  14 | t=[1,83] | loss=0.6519 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=75, [4] pred=0 true=1 t=72, [12] pred=1 true=0 t=62, [13] pred=0 true=1 t=70, [15] pred=0 true=1 t=1
  Batch  15 | t=[1,74] | loss=0.4925 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=21, [3] pred=0 true=1 t=61, [10] pred=1 true=0 t=15, [14] pred=1 true=0 t=1, [15] pred=0 true=1 t=61
  Batch  16 | t=[0,83] | loss=0.7819 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=79, [1] pred=1 true=0 t=0, [6] pred=0 true=1 t=63, [8] pred=1 true=0 t=54, [9] pred=1 true=0 t=58, [11] pred=1 true=0 t=25
  Batch  17 | t=[1,83] | loss=0.3670 | acc=14/16 | MISCLASSIFIED: [4] pred=0 true=1 t=75, [14] pred=1 true=0 t=34
  Batch  18 | t=[10,74] | loss=0.2740 | acc=15/16 | MISCLASSIFIED: [0] pred=0 true=1 t=29
  Batch  19 | t=[5,76] | loss=0.3726 | acc=14/16 | MISCLASSIFIED: [3] pred=1 true=0 t=56, [15] pred=1 true=0 t=22
  Batch  20 | t=[3,80] | loss=0.4264 | acc=14/16 | MISCLASSIFIED: [3] pred=1 true=0 t=16, [12] pred=1 true=0 t=10
  Batch  21 | t=[2,75] | loss=0.7894 | acc=9/16 | MISCLASSIFIED: [2] pred=0 true=1 t=43, [3] pred=0 true=1 t=56, [4] pred=1 true=0 t=12, [5] pred=1 true=0 t=17, [6] pred=1 true=0 t=4, [8] pred=1 true=0 t=13, [12] pred=1 true=0 t=56
  Batch  22 | t=[17,84] | loss=0.5063 | acc=12/16 | MISCLASSIFIED: [3] pred=1 true=0 t=84, [9] pred=1 true=0 t=44, [11] pred=1 true=0 t=49, [13] pred=1 true=0 t=19
  Batch  23 | t=[2,84] | loss=0.6979 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=73, [3] pred=1 true=0 t=5, [7] pred=1 true=0 t=46, [8] pred=0 true=1 t=48, [13] pred=0 true=1 t=74, [14] pred=1 true=0 t=23
  Batch  24 | t=[0,78] | loss=0.5748 | acc=12/16 | MISCLASSIFIED: [4] pred=0 true=1 t=27, [5] pred=1 true=0 t=39, [6] pred=0 true=1 t=37, [13] pred=1 true=0 t=17
  Batch  25 | t=[2,82] | loss=0.4712 | acc=13/16 | MISCLASSIFIED: [5] pred=1 true=0 t=2, [7] pred=1 true=0 t=58, [9] pred=1 true=0 t=14
  Batch  26 | t=[16,83] | loss=0.6326 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=18, [2] pred=0 true=1 t=22, [7] pred=1 true=0 t=47, [8] pred=0 true=1 t=41, [9] pred=0 true=1 t=69
  Batch  27 | t=[0,84] | loss=0.5098 | acc=11/16 | MISCLASSIFIED: [3] pred=0 true=1 t=11, [7] pred=0 true=1 t=12, [9] pred=1 true=0 t=21, [10] pred=1 true=0 t=21, [15] pred=1 true=0 t=84
  Batch  28 | t=[2,83] | loss=0.5900 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=21, [4] pred=1 true=0 t=2, [7] pred=0 true=1 t=82, [13] pred=0 true=1 t=79, [14] pred=1 true=0 t=38
  Batch  29 | t=[16,74] | loss=0.3733 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=60, [4] pred=0 true=1 t=74, [11] pred=1 true=0 t=47
  Batch  30 | t=[3,84] | loss=0.4115 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=57, [7] pred=1 true=0 t=23, [15] pred=0 true=1 t=60
  Batch  31 | t=[8,84] | loss=0.5196 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=84, [3] pred=1 true=0 t=8, [6] pred=0 true=1 t=46, [8] pred=0 true=1 t=52
  Batch  32 | t=[7,79] | loss=0.6807 | acc=11/16 | MISCLASSIFIED: [6] pred=0 true=1 t=22, [7] pred=0 true=1 t=64, [9] pred=1 true=0 t=40, [13] pred=0 true=1 t=7, [14] pred=1 true=0 t=23
  Batch  33 | t=[5,84] | loss=0.6021 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=15, [3] pred=1 true=0 t=81, [4] pred=0 true=1 t=84, [5] pred=1 true=0 t=81, [13] pred=0 true=1 t=42, [15] pred=1 true=0 t=13
  Batch  34 | t=[4,67] | loss=0.5007 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=43, [12] pred=1 true=0 t=22, [15] pred=0 true=1 t=27
  Batch  35 | t=[22,76] | loss=0.6612 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=58, [7] pred=1 true=0 t=30, [11] pred=0 true=1 t=37, [14] pred=1 true=0 t=67, [15] pred=1 true=0 t=54
  Batch  36 | t=[3,82] | loss=0.3582 | acc=15/16 | MISCLASSIFIED: [6] pred=1 true=0 t=3
  Batch  37 | t=[0,70] | loss=0.7687 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=32, [6] pred=1 true=0 t=48, [8] pred=0 true=1 t=12, [10] pred=1 true=0 t=44, [14] pred=0 true=1 t=56
  Batch  38 | t=[14,81] | loss=0.4893 | acc=13/16 | MISCLASSIFIED: [3] pred=1 true=0 t=40, [6] pred=1 true=0 t=76, [7] pred=1 true=0 t=53
  Batch  39 | t=[13,78] | loss=0.5438 | acc=14/16 | MISCLASSIFIED: [2] pred=0 true=1 t=17, [15] pred=1 true=0 t=62
  Batch  40 | t=[2,81] | loss=0.3594 | acc=14/16 | MISCLASSIFIED: [4] pred=0 true=1 t=36, [12] pred=0 true=1 t=34
  Batch  41 | t=[14,78] | loss=0.5842 | acc=13/16 | MISCLASSIFIED: [5] pred=0 true=1 t=78, [8] pred=0 true=1 t=39, [10] pred=1 true=0 t=37
  Batch  42 | t=[1,75] | loss=0.7126 | acc=11/16 | MISCLASSIFIED: [6] pred=0 true=1 t=47, [8] pred=1 true=0 t=64, [10] pred=0 true=1 t=43, [11] pred=0 true=1 t=63, [14] pred=1 true=0 t=67
  Batch  43 | t=[3,81] | loss=0.7355 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=81, [2] pred=1 true=0 t=37, [5] pred=1 true=0 t=46, [10] pred=1 true=0 t=67, [12] pred=0 true=1 t=18, [14] pred=1 true=0 t=69
  Batch  44 | t=[3,82] | loss=0.5471 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=71, [2] pred=1 true=0 t=68, [3] pred=1 true=0 t=30, [4] pred=0 true=1 t=3, [13] pred=0 true=1 t=18
  Batch  45 | t=[11,77] | loss=0.4167 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=53, [5] pred=0 true=1 t=39, [6] pred=0 true=1 t=36, [12] pred=0 true=1 t=15
  Batch  46 | t=[0,78] | loss=0.4224 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=42, [3] pred=1 true=0 t=61, [4] pred=1 true=0 t=78
  Batch  47 | t=[16,82] | loss=0.3301 | acc=15/16 | MISCLASSIFIED: [4] pred=0 true=1 t=17
  Batch  48 | t=[2,75] | loss=0.4201 | acc=14/16 | MISCLASSIFIED: [5] pred=0 true=1 t=25, [13] pred=0 true=1 t=75
  Batch  49 | t=[0,74] | loss=0.8165 | acc=9/16 | MISCLASSIFIED: [3] pred=1 true=0 t=63, [4] pred=1 true=0 t=67, [7] pred=1 true=0 t=47, [10] pred=1 true=0 t=74, [12] pred=0 true=1 t=12, [13] pred=1 true=0 t=47, [15] pred=1 true=0 t=74
  Batch  50 | t=[5,77] | loss=0.4574 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=48, [4] pred=1 true=0 t=53, [5] pred=0 true=1 t=51
  Batch  51 | t=[9,84] | loss=0.4286 | acc=14/16 | MISCLASSIFIED: [6] pred=1 true=0 t=26, [10] pred=1 true=0 t=74
  Batch  52 | t=[23,84] | loss=0.5720 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=75, [2] pred=0 true=1 t=59, [5] pred=0 true=1 t=62, [7] pred=1 true=0 t=46, [11] pred=0 true=1 t=71, [12] pred=1 true=0 t=38
  Batch  53 | t=[8,81] | loss=0.4679 | acc=14/16 | MISCLASSIFIED: [5] pred=0 true=1 t=41, [14] pred=1 true=0 t=39
  Batch  54 | t=[13,70] | loss=0.4921 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=41, [7] pred=1 true=0 t=64, [14] pred=0 true=1 t=21
  Batch  55 | t=[8,77] | loss=0.4189 | acc=13/16 | MISCLASSIFIED: [8] pred=0 true=1 t=72, [12] pred=1 true=0 t=45, [14] pred=0 true=1 t=47
  Batch  56 | t=[25,83] | loss=0.6432 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=83, [2] pred=1 true=0 t=45, [3] pred=1 true=0 t=36, [4] pred=0 true=1 t=61, [8] pred=1 true=0 t=68, [9] pred=1 true=0 t=50, [12] pred=0 true=1 t=33
  Batch  57 | t=[13,70] | loss=0.4412 | acc=14/16 | MISCLASSIFIED: [1] pred=0 true=1 t=34, [7] pred=0 true=1 t=13
  Batch  58 | t=[0,72] | loss=0.4995 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=42, [7] pred=1 true=0 t=49, [9] pred=1 true=0 t=43
  Batch  59 | t=[1,83] | loss=0.4447 | acc=14/16 | MISCLASSIFIED: [4] pred=1 true=0 t=3, [10] pred=1 true=0 t=83
  Batch  60 | t=[3,82] | loss=0.5089 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=39, [6] pred=0 true=1 t=34, [9] pred=0 true=1 t=16, [11] pred=1 true=0 t=71, [13] pred=0 true=1 t=57, [14] pred=0 true=1 t=14
  Batch  61 | t=[8,81] | loss=0.3615 | acc=13/16 | MISCLASSIFIED: [10] pred=1 true=0 t=30, [11] pred=0 true=1 t=17, [14] pred=0 true=1 t=65
  Batch  62 | t=[30,84] | loss=0.5794 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=72, [5] pred=1 true=0 t=33, [8] pred=0 true=1 t=84, [10] pred=1 true=0 t=40, [11] pred=1 true=0 t=55
  Batch  63 | t=[0,78] | loss=0.3598 | acc=15/16 | MISCLASSIFIED: [3] pred=0 true=1 t=53
  Batch  64 | t=[6,84] | loss=0.3922 | acc=13/16 | MISCLASSIFIED: [2] pred=0 true=1 t=6, [12] pred=0 true=1 t=12, [14] pred=1 true=0 t=7
  Batch  65 | t=[7,80] | loss=0.6315 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=47, [11] pred=0 true=1 t=73, [13] pred=1 true=0 t=80
  Batch  66 | t=[13,82] | loss=0.4575 | acc=14/16 | MISCLASSIFIED: [3] pred=0 true=1 t=63, [10] pred=1 true=0 t=64
  Batch  67 | t=[3,81] | loss=0.3532 | acc=14/16 | MISCLASSIFIED: [0] pred=0 true=1 t=29, [10] pred=0 true=1 t=6
  Batch  68 | t=[3,81] | loss=0.5994 | acc=13/16 | MISCLASSIFIED: [7] pred=0 true=1 t=23, [9] pred=0 true=1 t=68, [15] pred=1 true=0 t=31
  Batch  69 | t=[0,83] | loss=0.4537 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=44, [13] pred=0 true=1 t=36, [15] pred=1 true=0 t=48
  Batch  70 | t=[2,81] | loss=0.5135 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=25, [13] pred=1 true=0 t=69, [15] pred=1 true=0 t=8
  Batch  71 | t=[0,83] | loss=0.3365 | acc=14/16 | MISCLASSIFIED: [3] pred=1 true=0 t=22, [11] pred=1 true=0 t=67
  Batch  72 | t=[4,73] | loss=0.5237 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=61, [11] pred=0 true=1 t=73, [13] pred=0 true=1 t=71
  Batch  73 | t=[10,81] | loss=0.4776 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=30, [4] pred=0 true=1 t=18, [5] pred=0 true=1 t=59, [7] pred=1 true=0 t=13, [13] pred=1 true=0 t=42
  Batch  74 | t=[0,84] | loss=0.5550 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=74, [3] pred=1 true=0 t=8, [7] pred=1 true=0 t=48, [14] pred=1 true=0 t=77
  Batch  75 | t=[4,80] | loss=0.7061 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=47, [8] pred=0 true=1 t=58, [13] pred=1 true=0 t=17, [15] pred=0 true=1 t=80
  Batch  76 | t=[8,81] | loss=0.7516 | acc=8/16 | MISCLASSIFIED: [0] pred=1 true=0 t=18, [1] pred=0 true=1 t=36, [7] pred=1 true=0 t=51, [9] pred=0 true=1 t=65, [11] pred=0 true=1 t=81, [12] pred=0 true=1 t=8, [14] pred=0 true=1 t=49, [15] pred=0 true=1 t=16
  Batch  77 | t=[0,84] | loss=0.7019 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=0, [2] pred=0 true=1 t=81, [4] pred=1 true=0 t=33, [8] pred=0 true=1 t=72, [11] pred=1 true=0 t=45, [12] pred=1 true=0 t=65
  Batch  78 | t=[4,83] | loss=0.4158 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=20, [3] pred=0 true=1 t=77, [5] pred=1 true=0 t=83
  Batch  79 | t=[4,84] | loss=0.6565 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=23, [11] pred=0 true=1 t=84, [12] pred=1 true=0 t=28, [13] pred=0 true=1 t=34
  Batch  80 | t=[2,82] | loss=0.4407 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=36, [7] pred=1 true=0 t=82, [10] pred=1 true=0 t=63, [11] pred=1 true=0 t=30
  Batch  81 | t=[0,74] | loss=0.3996 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=53, [12] pred=1 true=0 t=62, [14] pred=1 true=0 t=44
  Batch  82 | t=[16,82] | loss=0.6511 | acc=10/16 | MISCLASSIFIED: [8] pred=1 true=0 t=44, [9] pred=1 true=0 t=49, [10] pred=1 true=0 t=75, [11] pred=1 true=0 t=72, [12] pred=1 true=0 t=23, [14] pred=1 true=0 t=74
  Batch  83 | t=[5,79] | loss=0.3931 | acc=15/16 | MISCLASSIFIED: [11] pred=0 true=1 t=69
  Batch  84 | t=[9,67] | loss=0.7612 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=25, [2] pred=0 true=1 t=9, [6] pred=0 true=1 t=67, [12] pred=0 true=1 t=12, [15] pred=1 true=0 t=17
  Batch  85 | t=[5,81] | loss=0.4210 | acc=12/14 | MISCLASSIFIED: [0] pred=0 true=1 t=47, [8] pred=1 true=0 t=55
Epoch 17 [warmup] | Loss: 0.5251 | Val Loss: 0.6751 | Val Acc: 56.6% | LR: 3.17e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
  Batch   0 | t=[1,89] | loss=0.4236 | acc=12/16 | MISCLASSIFIED: [4] pred=0 true=1 t=55, [7] pred=1 true=0 t=86, [14] pred=0 true=1 t=47, [15] pred=0 true=1 t=51
  Batch   1 | t=[8,87] | loss=0.4603 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=87, [1] pred=0 true=1 t=10, [2] pred=0 true=1 t=55
  Batch   2 | t=[0,87] | loss=0.5787 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=87, [6] pred=1 true=0 t=81, [7] pred=1 true=0 t=71, [8] pred=1 true=0 t=80, [11] pred=1 true=0 t=53, [12] pred=0 true=1 t=38
  Batch   3 | t=[12,87] | loss=0.3966 | acc=14/16 | MISCLASSIFIED: [4] pred=1 true=0 t=57, [11] pred=1 true=0 t=49
  Batch   4 | t=[8,86] | loss=0.4558 | acc=13/16 | MISCLASSIFIED: [4] pred=0 true=1 t=30, [10] pred=0 true=1 t=86, [12] pred=0 true=1 t=9
  Batch   5 | t=[1,88] | loss=0.5258 | acc=13/16 | MISCLASSIFIED: [8] pred=1 true=0 t=54, [10] pred=0 true=1 t=41, [14] pred=1 true=0 t=15
  Batch   6 | t=[16,78] | loss=0.2771 | acc=15/16 | MISCLASSIFIED: [14] pred=0 true=1 t=60
  Batch   7 | t=[1,89] | loss=0.5925 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=71, [2] pred=1 true=0 t=73, [13] pred=1 true=0 t=62, [15] pred=1 true=0 t=51
  Batch   8 | t=[0,82] | loss=0.6291 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=82, [7] pred=0 true=1 t=17, [10] pred=1 true=0 t=0, [13] pred=1 true=0 t=37, [14] pred=1 true=0 t=33
  Batch   9 | t=[6,85] | loss=0.4378 | acc=13/16 | MISCLASSIFIED: [5] pred=1 true=0 t=52, [10] pred=0 true=1 t=78, [15] pred=1 true=0 t=49
  Batch  10 | t=[15,87] | loss=0.4826 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=66, [5] pred=0 true=1 t=79, [8] pred=1 true=0 t=65
  Batch  11 | t=[2,80] | loss=0.2539 | acc=16/16
  Batch  12 | t=[0,87] | loss=0.3399 | acc=14/16 | MISCLASSIFIED: [3] pred=0 true=1 t=70, [10] pred=0 true=1 t=24
  Batch  13 | t=[4,82] | loss=0.5429 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=42, [4] pred=1 true=0 t=78, [6] pred=1 true=0 t=53, [13] pred=1 true=0 t=40, [14] pred=1 true=0 t=82
  Batch  14 | t=[6,86] | loss=0.5564 | acc=10/16 | MISCLASSIFIED: [3] pred=1 true=0 t=43, [4] pred=1 true=0 t=25, [5] pred=0 true=1 t=65, [7] pred=1 true=0 t=28, [9] pred=1 true=0 t=40, [12] pred=0 true=1 t=77
  Batch  15 | t=[1,88] | loss=0.8800 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=36, [5] pred=1 true=0 t=65, [7] pred=1 true=0 t=46, [8] pred=1 true=0 t=25, [14] pred=1 true=0 t=74
  Batch  16 | t=[3,89] | loss=0.4770 | acc=15/16 | MISCLASSIFIED: [9] pred=0 true=1 t=43
  Batch  17 | t=[2,86] | loss=0.5711 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=18, [7] pred=0 true=1 t=78, [8] pred=0 true=1 t=2, [10] pred=0 true=1 t=25
  Batch  18 | t=[5,79] | loss=0.5103 | acc=12/16 | MISCLASSIFIED: [6] pred=1 true=0 t=5, [7] pred=1 true=0 t=73, [12] pred=0 true=1 t=79, [14] pred=1 true=0 t=57
  Batch  19 | t=[1,80] | loss=0.5349 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=80, [9] pred=0 true=1 t=26, [10] pred=0 true=1 t=57, [14] pred=1 true=0 t=70
  Batch  20 | t=[6,84] | loss=0.5894 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=38, [5] pred=0 true=1 t=64, [9] pred=0 true=1 t=27, [14] pred=1 true=0 t=33
  Batch  21 | t=[8,85] | loss=0.4873 | acc=13/16 | MISCLASSIFIED: [5] pred=0 true=1 t=69, [6] pred=0 true=1 t=35, [8] pred=1 true=0 t=79
  Batch  22 | t=[2,68] | loss=0.6960 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=16, [1] pred=1 true=0 t=2, [5] pred=1 true=0 t=52, [8] pred=0 true=1 t=2, [10] pred=0 true=1 t=62, [13] pred=1 true=0 t=68, [14] pred=1 true=0 t=54
  Batch  23 | t=[0,79] | loss=0.3737 | acc=14/16 | MISCLASSIFIED: [0] pred=0 true=1 t=16, [14] pred=1 true=0 t=9
  Batch  24 | t=[0,85] | loss=0.3591 | acc=14/16 | MISCLASSIFIED: [0] pred=0 true=1 t=38, [1] pred=0 true=1 t=20
  Batch  25 | t=[11,88] | loss=0.6587 | acc=12/16 | MISCLASSIFIED: [6] pred=0 true=1 t=13, [7] pred=1 true=0 t=24, [9] pred=0 true=1 t=42, [13] pred=0 true=1 t=87
